name,pdf_size,metadata_size,pages,xref_length,title_characters,isEncrypted,embedded_files,images,contains_text,header,obj,endobj,stream,endstream,xref,trailer,startxref,pageno,encrypt,ObjStm,JS,Javascript,AA,OpenAction,Acroform,JBIG2Decode,RichMedia,launch,EmbeddedFile,XFA,URI,Colors,class
n1374,32.0,320.0,2.0,312.0,20.0,0.0,0.0,-1.0,Yes,%PDF-1.4,57.0,57.0,15.0,15.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
cp60_english,94.0,305.0,4.0,752.0,6.0,0.0,0.0,-1.0,Yes,%PDF-1.7,168.0,168.0,122.0,122.0,2.0,2.0,2.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
beststory,159.0,402.0,1.0,318.0,9.0,0.0,0.0,-1.0,Yes,%PDF-1.7,33.0,33.0,30.0,30.0,0.0,0.0,2.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
084doyle_amp,40.0,459.0,10.0,53.0,68.0,0.0,0.0,-1.0,Yes,%PDF-1.4,52.0,52.0,12.0,12.0,2.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
f8926_accessible,93.0,433.0,2.0,765.0,31.0,0.0,0.0,-1.0,Yes,%PDF-1.7,88.0,88.0,81.0,81.0,0.0,0.0,4.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,Benign
cldwtrbp,29.0,298.0,1.0,12.0,0.0,0.0,0.0,-1.0,No,%PDF-1.3,11.0,11.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
bikenews,87.0,283.0,1.0,38.0,0.0,0.0,0.0,-1.0,No,%PDF-1.7,37.0,37.0,25.0,25.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
berlaninc,78.0,262.0,1.0,21.0,0.0,0.0,0.0,-1.0,No,%PDF-1.2,6.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
f8865,247.0,382.0,7.0,4991.0,14.0,0.0,0.0,-1.0,Yes,%PDF-1.7,792.0,792.0,201.0,201.0,0.0,0.0,2.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
ahrltudde,73.0,272.0,1.0,21.0,0.0,0.0,0.0,-1.0,No,%PDF-1.2,6.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
UVisas,79.0,226.0,2.0,79.0,0.0,0.0,0.0,-1.0,Yes,%PDF-1.6,45.0,45.0,20.0,20.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Benign
irb11-28,313.0,333.0,24.0,322.0,32.0,0.0,0.0,-1.0,Yes,%PDF-1.6,321.0,321.0,39.0,39.0,2.0,2.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
ir-03-37,103.0,320.0,1.0,32.0,29.0,0.0,0.0,-1.0,Yes,%PDF-1.3,31.0,31.0,10.0,10.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
copypaste,175.0,456.0,1.0,300.0,9.0,0.0,0.0,-1.0,Yes,%PDF-1.7,33.0,33.0,32.0,32.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
cp521_vietnamese,141.0,360.0,3.0,157.0,66.0,0.0,0.0,-1.0,Yes,%PDF-1.5,117.0,117.0,112.0,112.0,0.0,0.0,2.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
rp-05-30,17.0,315.0,7.0,42.0,29.0,0.0,0.0,-1.0,Yes,%PDF-1.4,41.0,41.0,10.0,10.0,2.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
70fr24309,57.0,385.0,2.0,47.0,76.0,0.0,0.0,-1.0,Yes,%PDF-1.6,46.0,46.0,19.0,19.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
aveda,79.0,265.0,1.0,21.0,0.0,0.0,0.0,-1.0,No,%PDF-1.2,6.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
n-06-25,144.0,342.0,41.0,685.0,56.0,0.0,0.0,-1.0,Yes,%PDF-1.4,131.0,131.0,55.0,55.0,2.0,2.0,2.0,41.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
bubbanetwork,91.0,283.0,1.0,32.0,0.0,0.0,0.0,-1.0,No,%PDF-1.7,31.0,31.0,19.0,19.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
f966,284.0,373.0,2.0,182.0,29.0,0.0,0.0,-1.0,Yes,%PDF-1.6,128.0,128.0,118.0,118.0,0.0,0.0,5.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
rr-02-30,61.0,300.0,6.0,119.0,6.0,0.0,0.0,-1.0,Yes,%PDF-1.3,118.0,118.0,12.0,12.0,2.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
brispagp,78.0,265.0,1.0,21.0,0.0,0.0,0.0,-1.0,No,%PDF-1.2,6.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
ar-1948,375.0,282.0,11.0,97.0,0.0,0.0,0.0,-1.0,Yes,%PDF-1.6,96.0,96.0,24.0,24.0,2.0,2.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
095001f,50.0,406.0,9.0,77.0,13.0,0.0,0.0,-1.0,Yes,%PDF-1.4,78.0,78.0,37.0,37.0,3.0,3.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
bridgmps,73.0,262.0,1.0,21.0,0.0,0.0,0.0,-1.0,No,%PDF-1.2,6.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
2011-2012_pgp_1st_update,103.0,463.0,36.0,191.0,56.0,0.0,0.0,-1.0,Yes,%PDF-1.6,134.0,134.0,92.0,92.0,0.0,0.0,3.0,37.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Benign
rp-11-34,28.0,296.0,5.0,44.0,8.0,0.0,0.0,-1.0,Yes,%PDF-1.4,43.0,43.0,8.0,8.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Benign
rr-07-15,11.0,319.0,4.0,28.0,29.0,0.0,0.0,-1.0,Yes,%PDF-1.4,27.0,27.0,6.0,6.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
bectdksn,29.0,298.0,1.0,12.0,0.0,0.0,0.0,-1.0,No,%PDF-1.3,11.0,11.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
n-04-22,105.0,353.0,5.0,223.0,56.0,0.0,0.0,-1.0,Yes,%PDF-1.3,222.0,222.0,13.0,13.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
p4346ekr,186.0,369.0,2.0,148.0,40.0,0.0,0.0,-1.0,Yes,%PDF-1.5,149.0,149.0,61.0,61.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
069,20.0,447.0,4.0,31.0,62.0,0.0,0.0,-1.0,Yes,%PDF-1.4,30.0,30.0,6.0,6.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
i944sp,230.0,371.0,11.0,291.0,25.0,0.0,0.0,-1.0,Yes,%PDF-1.4,290.0,290.0,39.0,39.0,2.0,2.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,Benign
Embassy_Specific_Info-LMA,74.0,276.0,1.0,67.0,0.0,0.0,0.0,-1.0,Yes,%PDF-1.5,17.0,17.0,14.0,14.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
buxinc,66.0,262.0,1.0,21.0,0.0,0.0,0.0,-1.0,No,%PDF-1.2,6.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
rp-03-22,22.0,352.0,8.0,37.0,30.0,0.0,0.0,-1.0,Yes,%PDF-1.4,36.0,36.0,9.0,9.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
f8582,127.0,348.0,3.0,1729.0,14.0,0.0,0.0,-1.0,Yes,%PDF-1.7,73.0,73.0,66.0,66.0,0.0,0.0,3.0,3.0,0.0,25.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,Benign
beaubank,76.0,265.0,1.0,21.0,0.0,0.0,0.0,-1.0,No,%PDF-1.2,6.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
033,14.0,450.0,4.0,28.0,62.0,0.0,0.0,-1.0,Yes,%PDF-1.4,27.0,27.0,6.0,6.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
boista,86.0,262.0,1.0,21.0,0.0,0.0,0.0,-1.0,No,%PDF-1.2,6.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
cp120_vietnamese,109.0,296.0,2.0,184.0,1.0,0.0,0.0,-1.0,Yes,%PDF-1.4,47.0,47.0,24.0,24.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
ceresmkt,27.0,298.0,1.0,12.0,0.0,0.0,0.0,-1.0,No,%PDF-1.3,11.0,11.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
n-10-50,37.0,318.0,10.0,48.0,28.0,0.0,0.0,-1.0,Yes,%PDF-1.4,47.0,47.0,13.0,13.0,2.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
97eounrl,148.0,435.0,32.0,121.0,31.0,0.0,0.0,-1.0,Yes,%PDF-1.2,120.0,120.0,32.0,32.0,1.0,1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
chickec,98.0,283.0,1.0,42.0,0.0,0.0,0.0,-1.0,No,%PDF-1.7,41.0,41.0,29.0,29.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
75fr56868,161.0,304.0,6.0,90.0,0.0,0.0,0.0,-1.0,Yes,%PDF-1.4,85.0,85.0,21.0,21.0,2.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,Benign
20yreo,199.0,353.0,24.0,268.0,27.0,0.0,0.0,-1.0,Yes,%PDF-1.6,249.0,249.0,112.0,112.0,1.0,1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
64fr66391,126.0,326.0,2.0,40.0,8.0,0.0,0.0,-1.0,Yes,%PDF-1.2,39.0,39.0,13.0,13.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
rp-08-72,64.0,296.0,30.0,271.0,8.0,0.0,0.0,-1.0,Yes,%PDF-1.4,81.0,81.0,36.0,36.0,2.0,2.0,2.0,30.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
rollover_chart,53.0,340.0,1.0,320.0,14.0,0.0,0.0,-1.0,Yes,%PDF-1.4,69.0,69.0,23.0,23.0,6.0,6.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,Benign
Andrew_Henderson,14.0,343.0,1.0,31.0,86.0,0.0,0.0,-1.0,Yes,%PDF-1.6,30.0,30.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
altacc,32.0,298.0,1.0,12.0,0.0,0.0,0.0,-1.0,No,%PDF-1.3,11.0,11.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
n-06-46,60.0,342.0,21.0,209.0,56.0,0.0,0.0,-1.0,Yes,%PDF-1.4,75.0,75.0,29.0,29.0,2.0,2.0,2.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Benign
n-02-40,42.0,356.0,3.0,78.0,56.0,0.0,0.0,-1.0,Yes,%PDF-1.3,77.0,77.0,14.0,14.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
n-07-67,15.0,318.0,2.0,27.0,28.0,0.0,0.0,-1.0,Yes,%PDF-1.4,26.0,26.0,6.0,6.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
f5306,143.0,431.0,3.0,905.0,31.0,0.0,0.0,-1.0,Yes,%PDF-1.7,212.0,212.0,193.0,193.0,0.0,0.0,7.0,4.0,0.0,25.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
browseup,24.0,298.0,2.0,17.0,0.0,0.0,0.0,-1.0,No,%PDF-1.3,16.0,16.0,5.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
rp-03-51,79.0,320.0,5.0,40.0,29.0,0.0,0.0,-1.0,Yes,%PDF-1.3,39.0,39.0,12.0,12.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
britpath,71.0,262.0,1.0,21.0,0.0,0.0,0.0,-1.0,No,%PDF-1.2,6.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
105101f,126.0,381.0,27.0,166.0,13.0,0.0,0.0,-1.0,Yes,%PDF-1.6,113.0,113.0,83.0,83.0,0.0,0.0,3.0,27.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
a-03-03,68.0,343.0,2.0,128.0,35.0,0.0,0.0,-1.0,Yes,%PDF-1.3,127.0,127.0,9.0,9.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
bloomberg_tradebook,203.0,477.0,1.0,137.0,19.0,0.0,0.0,-1.0,Yes,%PDF-1.7,136.0,136.0,24.0,24.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,Benign
foodtrac,232.0,319.0,8.0,1043.0,0.0,0.0,0.0,-1.0,Yes,%PDF-1.4,682.0,682.0,34.0,34.0,5.0,5.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
f2106ez,94.0,363.0,4.0,535.0,17.0,0.0,0.0,-1.0,Yes,%PDF-1.7,81.0,81.0,72.0,72.0,0.0,0.0,4.0,5.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
n-06-33,29.0,344.0,6.0,141.0,56.0,0.0,0.0,-1.0,Yes,%PDF-1.4,35.0,35.0,12.0,12.0,2.0,2.0,2.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Benign
cafephrm,96.0,262.0,1.0,21.0,0.0,0.0,0.0,-1.0,No,%PDF-1.2,6.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
mef-pia,91.0,501.0,12.0,1082.0,67.0,0.0,0.0,-1.0,Yes,%PDF-1.6,74.0,74.0,38.0,38.0,2.0,2.0,2.0,12.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Benign
n-04-11,66.0,319.0,9.0,52.0,28.0,0.0,0.0,-1.0,Yes,%PDF-1.3,51.0,51.0,16.0,16.0,2.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
linus-pia,35.0,550.0,4.0,346.0,82.0,0.0,0.0,-1.0,Yes,%PDF-1.6,38.0,38.0,14.0,14.0,2.0,2.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Benign
f730_accessible,307.0,360.0,4.0,347.0,23.0,0.0,0.0,-1.0,Yes,%PDF-1.6,346.0,346.0,39.0,39.0,2.0,2.0,2.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,Benign
blumarbl,21.0,298.0,1.0,13.0,0.0,0.0,0.0,-1.0,No,%PDF-1.4,12.0,12.0,4.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
n-08-85,90.0,351.0,19.0,64.0,56.0,0.0,0.0,-1.0,Yes,%PDF-1.4,63.0,63.0,22.0,22.0,2.0,2.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Benign
n-99-30,41.0,229.0,18.0,67.0,0.0,0.0,0.0,-1.0,Yes,%PDF-1.1,66.0,66.0,18.0,18.0,1.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
67fr45239,279.0,399.0,38.0,172.0,43.0,0.0,0.0,-1.0,Yes,%PDF-1.4,167.0,167.0,52.0,52.0,1.0,1.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
bnetic,79.0,283.0,1.0,26.0,0.0,0.0,0.0,-1.0,No,%PDF-1.7,25.0,25.0,13.0,13.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
cp71_spanish,76.0,305.0,3.0,596.0,6.0,0.0,0.0,-1.0,Yes,%PDF-1.4,110.0,110.0,74.0,74.0,2.0,2.0,2.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
n-02-45,30.0,284.0,14.0,60.0,6.0,0.0,0.0,-1.0,Yes,%PDF-1.2,59.0,59.0,16.0,16.0,2.0,2.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
069hull_gorden,15.0,459.0,3.0,24.0,68.0,0.0,0.0,-1.0,Yes,%PDF-1.4,23.0,23.0,5.0,5.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
i5307,72.0,394.0,6.0,84.0,32.0,0.0,0.0,-1.0,Yes,%PDF-1.6,83.0,83.0,34.0,34.0,2.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Benign
athlon_sports,118.0,457.0,1.0,100.0,33.0,0.0,0.0,-1.0,Yes,%PDF-1.7,99.0,99.0,19.0,19.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Benign
caseinter,280.0,432.0,1.0,63.0,28.0,0.0,0.0,-1.0,No,%PDF-1.7,62.0,62.0,52.0,52.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
f8050_accessible,168.0,370.0,1.0,237.0,31.0,0.0,0.0,-1.0,Yes,%PDF-1.6,66.0,66.0,60.0,60.0,0.0,0.0,4.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,Benign
f8921_accessible,384.0,401.0,2.0,1223.0,24.0,0.0,0.0,-1.0,Yes,%PDF-1.6,1215.0,1215.0,383.0,383.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
66fr38226,53.0,307.0,4.0,53.0,8.0,0.0,0.0,-1.0,Yes,%PDF-1.3,52.0,52.0,17.0,17.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
f8316_accessible,38.0,455.0,1.0,230.0,23.0,0.0,0.0,-1.0,Yes,%PDF-1.6,34.0,34.0,29.0,29.0,0.0,0.0,3.0,1.0,0.0,9.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
rr-03-92,68.0,320.0,6.0,43.0,29.0,0.0,0.0,-1.0,Yes,%PDF-1.3,42.0,42.0,13.0,13.0,2.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
a-10-76,11.0,318.0,3.0,23.0,28.0,0.0,0.0,-1.0,Yes,%PDF-1.4,22.0,22.0,5.0,5.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
i8038,171.0,381.0,6.0,217.0,31.0,0.0,0.0,-1.0,Yes,%PDF-1.4,217.0,217.0,27.0,27.0,3.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,Benign
rp-08-23,35.0,296.0,12.0,153.0,8.0,0.0,0.0,-1.0,Yes,%PDF-1.4,72.0,72.0,16.0,16.0,2.0,2.0,2.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,Benign
n-06-16,19.0,342.0,4.0,117.0,56.0,0.0,0.0,-1.0,Yes,%PDF-1.4,25.0,25.0,8.0,8.0,2.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
rp-05-14,46.0,315.0,15.0,70.0,29.0,0.0,0.0,-1.0,Yes,%PDF-1.4,69.0,69.0,19.0,19.0,2.0,2.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
aaltrust,27.0,298.0,1.0,12.0,0.0,0.0,0.0,-1.0,No,%PDF-1.3,11.0,11.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
cca,61.0,272.0,2.0,14.0,0.0,0.0,0.0,-1.0,No,%PDF-1.3,13.0,13.0,4.0,4.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
f8894_accessible,49.0,388.0,2.0,101.0,24.0,0.0,0.0,-1.0,Yes,%PDF-1.6,60.0,60.0,17.0,17.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
cp53_english,98.0,273.0,1.0,176.0,0.0,0.0,0.0,-1.0,Yes,%PDF-1.6,55.0,55.0,25.0,25.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
